"GEN_ID","REF_NO","CUST_ID","START_DATE","END_DATE","ACCT_ITEM_TYPE","ACCT_FLAG","ACCT_DATE","STATE","PAY_FLAG","PAY_TYPE","COMMENTS","DEP_ABBR","PAYMENT_STATE","BUREAU_ID"
"29629","PIAP7HKG15-FX/17-XXX","665","201707","201707","网元对方来向","1","20170914","2","D","5","网元自动出帐单","XXX","2","1"
"29630","PIAP1HKG14-FX/17-HKD","649","201701","201701","网元对方来向","1","20170914","2","D","5","网元自动出帐单","HKD","2","1"
"29631","PIAP2HKG14-FX/17-HKD","649","201702","201702","网元对方来向","1","20170914","2","D","5","网元自动出帐单","HKD","2","1"
"29632","PIAP3HKG14-FX/17-HKD","649","201703","201703","网元对方来向","1","20170914","2","D","5","网元自动出帐单","HKD","2","1"
"29633","PIAP4HKG14-FX/17-HKD","649","201704","201704","网元对方来向","1","20170914","2","D","5","网元自动出帐单","HKD","2","1"
"29634","PCCS1HKG14-05/17-HKD","649","201705","201705","网元对方来向","1","20170914","2","D","3","网元自动出帐单","HKD","2","1"
"29635","PIAP5HKG14-FX/17-HKD","649","201705","201705","网元对方来向","1","20170914","2","D","5","网元自动出帐单","HKD","2","1"
"29636","PCCS1HKG14-06/17-HKD","649","201706","201706","网元对方来向","1","20170914","2","D","3","网元自动出帐单","HKD","2","1"
"29637","PCCS1HKG14-07/17-HKD","649","201707","201707","网元对方来向","1","20170914","2","D","3","网元自动出帐单","HKD","2","1"
"29638","PCCS1HKG14-08/17-HKD","649","201708","201708","网元对方来向","1","20170914","2","D","3","网元自动出帐单","HKD","2","1"
"29639","PIAP6HKG14-FX/17-HKD","649","201706","201706","网元对方来向","1","20170914","2","D","5","网元自动出帐单","HKD","2","1"
"29644","PIAP2UK_08-03/17-GBP","657","201703","201703","网元对方来向","1","20170914","2","D","3","网元自动出帐单","GBP","2","1"
"29645","PIAP2UK_08-04/17-GBP","657","201704","201704","网元对方来向","1","20170914","2","D","3","网元自动出帐单","GBP","2","1"
"29646","PIAP2UK_08-05/17-GBP","657","201705","201705","网元对方来向","1","20170914","2","D","3","网元自动出帐单","GBP","2","1"
"29647","PIAP2UK_08-06/17-GBP","657","201706","201706","网元对方来向","1","20170914","2","D","3","网元自动出帐单","GBP","2","1"
"29686","PCCS1UK_08-04/17-GBP","657","201704","201704","网元对方来向","1","20170914","2","D","3","网元自动出帐单","GBP","2","1"
"29687","PCCS1UK_08-05/17-GBP","657","201705","201705","网元对方来向","1","20170914","2","D","3","网元自动出帐单","GBP","2","1"
"29688","PCCS1UK_08-06/17-GBP","657","201706","201706","网元对方来向","1","20170914","2","D","3","网元自动出帐单","GBP","2","1"
"29702","GTRS4USA41-04/17-001","561","201704","201704","网元去向","1","20170920","0","C","3","网元自动出帐单","001","0","1"
"29666","PCCL1HKG14-01/17-HKD","649","201701","201701","网元对方来向","1","20170914","2","D","3","网元自动出帐单","HKD","2","1"
"29667","PCCL2HKG14-01/17-HKD","649","201701","201701","网元对方来向","1","20170914","2","D","3","网元自动出帐单","HKD","2","1"
"29668","PCCL3HKG14-01/17-HKD","649","201701","201701","网元对方来向","1","20170914","2","D","3","网元自动出帐单","HKD","2","1"
"29703","GTRS3USA41-05/17-001","561","201705","201705","网元去向","1","20170920","0","C","3","网元自动出帐单","001","0","1"
"29704","GTRS2USA41-06/17-001","561","201706","201706","网元去向","1","20170920","0","C","3","网元自动出帐单","001","0","1"
"29705","GTRS1USA41-07/17-001","561","201707","201707","网元去向","1","20170920","0","C","3","网元自动出帐单","001","0","1"
"29707","PO&M5USA01-04/17-961","288","201704","201706","网元对方来向","1","20170921","2","D","3","网元自动出帐单","961","2","1"
"29708","PO&M8HKG17-07/17-XXX","7233","201707","201709","网元对方来向","1","20170921","2","D","3","网元自动出帐单","XXX","2","1"
"29709","PO&M1HKG17-10/17-XXX","7233","201710","201712","网元对方来向","1","20170921","2","D","3","网元自动出帐单","XXX","2","1"
"29710","GCAS5HKG14-03/17-001","649","201703","201703","网元去向","1","20170921","2","C","3","网元自动出帐单","001","2","1"
"29711","GCAS4HKG14-04/17-001","649","201704","201704","网元去向","1","20170921","2","C","3","网元自动出帐单","001","2","1"
"29712","GCAS3HKG14-05/17-001","649","201705","201705","网元去向","1","20170921","2","C","3","网元自动出帐单","001","2","1"
"27352","GTRS2UK_08-03/16-001","657","201603","201603","网元去向","1","20161114","0","C","3","网元自动出帐单","001","0","1"
"27353","GTRS2UK_08-04/16-001","657","201604","201604","网元去向","1","20161114","0","C","3","网元自动出帐单","001","0","1"
"27354","GTRS2UK_08-05/16-001","657","201605","201605","网元去向","1","20161114","0","C","3","网元自动出帐单","001","0","1"
"27355","GTRS1UK_08-08/16-001","657","201608","201608","网元去向","1","20161114","0","C","3","网元自动出帐单","001","0","1"
"27356","GTRS1UK_08-09/16-001","657","201609","201609","网元去向","1","20161114","0","C","3","网元自动出帐单","001","0","1"
"27357","GTRS1UK_08-10/16-001","657","201610","201610","网元去向","1","20161114","0","C","3","网元自动出帐单","001","0","1"
"27358","GCAS2HKG14-08/16-001","649","201608","201608","网元去向","1","20161114","2","C","3","网元自动出帐单","001","2","1"
"27359","GCAS2HKG14-09/16-001","649","201609","201609","网元去向","1","20161114","2","C","3","网元自动出帐单","001","2","1"
"27360","GCAS1HKG14-10/16-001","649","201610","201610","网元去向","1","20161114","2","C","3","网元自动出帐单","001","2","1"
"27361","GTRS9HKG14-01/16-001","649","201601","201601","网元去向","1","20161114","2","C","3","网元自动出帐单","001","2","1"
"27362","GTRS8HKG14-02/16-001","649","201602","201602","网元去向","1","20161114","2","C","3","网元自动出帐单","001","2","1"
"27363","GTRS7HKG14-03/16-001","649","201603","201603","网元去向","1","20161114","2","C","3","网元自动出帐单","001","2","1"
"27364","GTRS6HKG14-04/16-001","649","201604","201604","网元去向","1","20161114","2","C","3","网元自动出帐单","001","2","1"
"27365","GTRS6HKG14-05/16-001","649","201605","201605","网元去向","1","20161114","2","C","3","网元自动出帐单","001","2","1"
"27366","GTRS5HKG14-06/16-001","649","201606","201606","网元去向","1","20161114","2","C","3","网元自动出帐单","001","2","1"
"27367","GTRS4HKG14-07/16-001","649","201607","201607","网元去向","1","20161114","2","C","3","网元自动出帐单","001","2","1"
"27368","GTRS3HKG14-08/16-001","649","201608","201608","网元去向","1","20161114","2","C","3","网元自动出帐单","001","2","1"
"27369","GTRS2HKG14-09/16-001","649","201609","201609","网元去向","1","20161114","2","C","3","网元自动出帐单","001","2","1"
"27370","GTRS1HKG14-10/16-001","649","201610","201610","网元去向","1","20161114","2","C","3","网元自动出帐单","001","2","1"
"27382","PRST1SIN01-01/16-US1","236","201601","201606","网元对方来向","1","20161114","2","D","3","网元自动出帐单","US1","2","1"
"27383","PRST1SIN08-04/16-0","3208","201604","201604","网元对方来向","1","20161114","2","D","3","网元自动出帐单","0","2","1"
"21828","PO&M1SIN08-02/12-0","3208","201202","201202","网元对方来向","1","20140723","2","D","3","网元自动出帐单","0","2","1"
"21827","PO&M1SIN01-07/14-002","236","201407","201409","网元对方来向","1","20140723","2","D","3","网元自动出帐单","002","2","1"
"21829","PO&M1RUS09-03/14-XXX","4638","201403","201406","网元对方来向","1","20140723","2","D","3","网元自动出帐单","XXX","2","1"
"21830","PO&M1RUS09-09/13-XXX","4638","201309","201310","网元对方来向","1","20140723","2","D","3","网元自动出帐单","XXX","2","1"
"21831","PO&M1RUS01-07/14-07Y","227","201407","201409","网元对方来向","1","20140723","2","D","3","网元自动出帐单","07Y","2","1"
"21832","PO&M2RUS01-07/14-07Y","227","201407","201409","网元对方来向","1","20140723","2","D","3","网元自动出帐单","07Y","2","1"
"21833","PO&M3RUS01-07/14-07Y","227","201407","201409","网元对方来向","1","20140723","2","D","3","网元自动出帐单","07Y","2","1"
"21834","PO&M1RUS01-08/14-07Y","227","201408","201409","网元对方来向","1","20140723","2","D","3","网元自动出帐单","07Y","2","1"
"21835","PO&M2RUS01-08/14-07Y","227","201408","201409","网元对方来向","1","20140723","2","D","3","网元自动出帐单","07Y","2","1"
"21836","PO&M4RUS01-07/14-07Y","227","201407","201409","网元对方来向","1","20140723","2","D","3","网元自动出帐单","07Y","2","1"
"21837","PO&M3USA01-01/14-961","288","201401","201403","网元对方来向","1","20140723","2","D","3","网元自动出帐单","961","2","1"
"21838","PO&M4USA01-01/14-961","288","201401","201403","网元对方来向","1","20140723","2","D","3","网元自动出帐单","961","2","1"
"21839","PIAP9SWE01-FX/14-XXX","259","201406","201406","网元对方来向","1","20140723","2","D","5","网元自动出帐单","XXX","2","1"
"21840","TPE/13/4Q/O&M","288","201310","201312","网元去向","1","20140723","2","C","","","","2","1"
"21841","PIAP2HKG01-01/14-XXX","116","201401","201405","网元对方来向","1","20140723","2","D","3","网元自动出帐单","XXX","2","1"
"21842","PIAP1HKG01-FX/14-XXX","116","201406","201407","网元对方来向","1","20140723","2","D","5","网元自动出帐单","XXX","2","1"
"21843","PIAP6USA41-FX/14-0","561","201406","201406","网元对方来向","1","20140723","2","D","5","网元自动出帐单","0","2","1"
"21844","PIAP1USA41-06/14-0","561","201406","201406","网元对方来向","1","20140723","2","D","3","网元自动出帐单","0","2","1"
"29182","PO&M1USA01-07/17-961","288","201707","201709","网元对方来向","1","20170720","2","D","3","网元自动出帐单","961","2","1"
"23358","PO&M2MLS07-10/14-O&M","4100","201410","201412","网元对方来向","1","20150114","2","D","3","网元自动出帐单","O&M","2","1"
"22195","PCCS5MAC01-03/14-USD","165","201403","201408","网元对方来向","1","20140912","2","D","5","网元自动出帐单","USD","2","1"
"22198","PCCS6USA41-FX/14-0","561","201407","201407","网元对方来向","1","20140915","2","D","5","网元自动出帐单","0","2","1"
"22199","PCCS7USA41-FX/14-0","561","201407","201407","网元对方来向","1","20140915","2","D","5","网元自动出帐单","0","2","1"
"22200","PCCS1RUS01-09/14-07Y","227","201409","201409","网元对方来向","1","20140915","2","D","3","网元自动出帐单","07Y","2","1"
"5114","ITC1JAP16-2Q/05-XXX","579","200504","200506","国际网元去向结算费用","1","20050721","2","C","2","","XXX","2","1"
"5115","O&M1UK_04XXX04080408","582","200408","200408","国际网元来向结算费用","1","20050729","2","D","1","","XXX","2","1"
"5116","O&M1UK_05 XX04100509","584","200410","200509","国际网元来向结算费用","1","20050902","2","D","1",""," XX","2","1"
"5117","RST1UK_05 XX05010512","584","200501","200512","国际网元来向结算费用","1","20050729","2","D","1",""," XX","2","1"
"5118","O&M1UK_05 XX05010612","584","200501","200612","国际网元来向结算费用","1","20050729","2","D","1",""," XX","2","1"
"5119","O&M1KOR04 XX05030507","585","200503","200507","国际网元来向结算费用","1","20050811","2","D","1",""," XX","2","1"
"5120","O&M1JAP17 XX05030509","586","200503","200509","国际网元来向结算费用","1","20050811","2","D","1",""," XX","2","1"
"5121","RES1AUS02-FX/05-XXX","17","200501","200506","国际网元去向结算费用","1","20051027","2","C","5","","XXX","2","1"
"5122","CCS1USA47 XX05040506","588","200504","200506","国际网元来向结算费用","1","20050912","2","D","1",""," XX","2","1"
"5123","RES1SWE01-FX/05-XXX","259","200501","200506","国际网元去向结算费用","1","20051103","2","C","5","","XXX","2","1"
"5124","TRS1KAZ01-12/05-XXX","147","200512","200512","国际网元去向结算费用","1","20060113","2","C","3","","XXX","2","1"
"5213","ITC1SIN01-3Q/04","236","200407","200409","国际网元去向结算费用","1","20050125","2","C","2","","XXX","2","1"
"6145","GITC1VIE01-4Q/07-XXX","322","200710","200712","网元去向","1","20080529","2","C","2","网元自动出帐单","XXX","2","1"
"6143","GITC1IDN01-4Q/07-XXX","128","200710","200712","网元去向","1","20080529","2","C","2","网元自动出帐单","XXX","2","1"
"6144","GITC1BRU03-4Q/07-XXX","44","200710","200712","网元去向","1","20080529","2","C","2","网元自动出帐单","XXX","2","1"
"8901","GITC1USA03-1Q/08-XXX","290","200801","200803","网元去向","1","20080714","2","C","2","网元自动出帐单","XXX","2","1"
"7579","CGS070906TAI01A","265","200607","200609","国际去向,国际去向承诺,国际来向承诺,国际对方去向Hubbing,国际对方来向,网元去向","1","20061122","2","D","","","","2","1"
"4280","CAS1HKG01-04/05","116","200504","200504","国际网元去向结算费用","1","20050512","2","C","3","","XXX","2","1"
"4281","ITC1HKG01-2Q/05-XXX","116","200504","200506","国际网元去向结算费用","1","20050721","2","C","2","","XXX","2","1"
"4282","CCL1HKG01 XX05040504","116","200504","200504","国际网元来向结算费用","1","20050913","2","D","1",""," XX","2","1"
"4283","CAS1HKG01-05/05-XXX","116","200505","200505","国际网元去向结算费用","1","20050609","2","C","3","","XXX","2","1"
"4284","CAS1HKG01-06/05-XXX","116","200506","200506","国际网元去向结算费用","1","20050711","2","C","3","","XXX","2","1"
"4285","CAS1HKG01-07/05-XXX","116","200507","200507","国际网元去向结算费用","1","20050805","2","C","3","","XXX","2","1"
"4286","CAS1HKG01-08/05-XXX","116","200508","200508","国际网元去向结算费用","1","20050915","2","C","3","","XXX","2","1"
"4287","ITC1HKG06-2Q/01","120","200104","200106","国际网元去向结算费用","1","20010701","2","C","2","","XXX","2","1"
"4288","ITC1HKG06-3Q/01","120","200107","200109","国际网元去向结算费用","1","20011001","2","C","2","","XXX","2","1"
"4289","CTS-HKG06-01/02","120","200109","200209","国际网元去向结算费用","1","20020427","2","C","5","","XXX","2","1"
"4290","CTS1HKG06-10/01","120","200110","200110","国际网元去向结算费用","1","20011012","2","C","3","","XXX","2","1"
"4291","ITC1HKG06-4Q/01","120","200110","200112","国际网元去向结算费用","1","20020104","2","C","2","","XXX","2","1"
"4292","CTS1HKG06-11/01","120","200111","200111","国际网元去向结算费用","1","20011201","2","C","3","","XXX","2","1"
"4293","CTS1HKG06-12/01","120","200112","200112","国际网元去向结算费用","1","20011206","2","C","3","","XXX","2","1"
"4294","CTS1HKG06-01/02","120","200201","200201","国际网元去向结算费用","1","20020108","2","C","3","","XXX","2","1"
"4295","ITC1HKG06-1Q/02","120","200201","200203","国际网元去向结算费用","1","20020401","2","C","2","","XXX","2","1"
"4296","RES1HKG06-NF/02","120","200201","200212","国际网元去向结算费用","1","20030613","2","C","1","","XXX","2","1"
"4297","RES2HKG06-NF/02","120","200201","200212","国际网元去向结算费用","1","20030618","2","C","1","","XXX","2","1"
"4298","CTS1HKG06-02/02","120","200202","200202","国际网元去向结算费用","1","20020201","2","C","3","","XXX","2","1"
"4299","RES1HKG06-02/02","120","200202","200202","国际网元去向结算费用","1","20030805","2","C","3","","XXX","2","1"
"10763","GITC1VIE01-1Q/09-XXX","322","200901","200903","网元去向","1","20090504","2","C","2","网元自动出帐单","XXX","2","1"
"11321","GCAS1HKG01-07/09-XXX","116","200907","200907","网元去向","1","20090901","2","C","3","网元自动出帐单","XXX","2","1"
"11490","GITS1MAC01-07/09-XXX","165","200907","200907","网元去向","1","20091013","2","C","3","网元自动出帐单","XXX","2","1"
"11491","GITS1MAC01-08/09-XXX","165","200908","200908","网元去向","1","20091013","2","C","3","网元自动出帐单","XXX","2","1"
"11492","GITC1SLK01-2Q/09-XXX","241","200904","200906","网元去向","1","20091013","2","C","2","网元自动出帐单","XXX","2","1"
"11493","GITC1SLK01-3Q/09-XXX","241","200907","200909","网元去向","1","20091013","2","C","2","网元自动出帐单","XXX","2","1"
"11494","GITS1KAZ02-1Q/09-ITS","660","200901","200903","网元去向","1","20091013","2","C","2","网元自动出帐单","ITS","2","1"
"11495","GCAS1HKG01-08/09-XXX","116","200908","200908","网元去向","1","20091013","2","C","3","网元自动出帐单","XXX","2","1"
"11496","GTRS1KAZ01-08/09-XXX","147","200908","200908","网元去向","1","20091013","2","C","3","网元自动出帐单","XXX","2","1"
"11511","GCCL2USA02-04/09-XXX","289","200904","200904","网元去向","1","20091014","2","C","3","网元自动出帐单","XXX","2","1"
"11512","GCCL1USA02-07/09-XXX","289","200907","200907","网元去向","1","20091014","2","C","3","网元自动出帐单","XXX","2","1"
"11513","GCCL1USA02-08/09-XXX","289","200908","200908","网元去向","1","20091014","2","C","3","网元自动出帐单","XXX","2","1"
"11514","GTRS1USA02-08/09-XXX","289","200908","200908","网元去向","1","20091014","2","C","3","网元自动出帐单","XXX","2","1"
"11541","PO&M1JAP13-10/09-0","8126","200910","200912","网元对方来向","1","20091019","2","D","3","网元自动出帐单","0","2","1"
"12396","PCCS1RUS03-01/10-0","7546","201001","201001","网元对方来向","1","20100406","2","D","3","网元自动出帐单","0","2","1"
"12142","PO&M2USA01-01/09-964","288","200903","200903","网元对方来向","1","20100201","2","D","3","网元自动出帐单","964","2","1"
"12397","PCCS1HKG01-01/10-201","116","201001","201003","网元对方来向","1","20100406","2","D","3","网元自动出帐单","201","2","1"
"12486","PIAP1KOR02-03/10-057","152","201003","201003","网元对方来向","1","20100513","2","D","3","网元自动出帐单","057","2","1"
"12487","PIAP1USA49-03/10-I00","608","201003","201003","网元对方来向","1","20100513","2","D","3","网元自动出帐单","I00","2","1"
"12488","PIAP1USA49-04/10-I00","608","201004","201004","网元对方来向","1","20100513","2","D","3","网元自动出帐单","I00","2","1"
"12489","PIAP1GER01-10/08-EUR","99","200810","201003","网元对方来向","1","20100513","2","D","3","网元自动出帐单","EUR","2","1"
"12490","PIAP1GER01-06/09-EUR","99","200906","201003","网元对方来向","1","20100513","2","D","3","网元自动出帐单","EUR","2","1"
"12491","PIAP1SWE01-04/10-XXX","259","201004","201004","网元对方来向","1","20100513","2","D","3","网元自动出帐单","XXX","2","1"
"12493","PIAP2HKG17-04/10-077","7233","201004","201004","网元对方来向","1","20100513","2","D","3","网元自动出帐单","077","2","1"
"12512","CGS010310TAI01A","265","201001","201003","国际去向,国际去向Hubbing,国际去向承诺,国际去向承诺调整,国际对方来向,国际来向承诺,国际转来向Hubbing,网元去向","1","20100518","2","D","","","","2","1"
"12518","PCCS1USA02-05/10-XXX","289","201005","201005","网元对方来向","1","20100520","2","D","3","网元自动出帐单","XXX","2","1"
"12516","PCCS1GER01-09/09-050","99","200909","201003","网元对方来向","1","20100518","2","D","3","网元自动出帐单","050","2","1"
"12515","PCCS1USA54-10/09-USD","667","200910","201004","网元对方来向","1","20100518","2","D","3","网元自动出帐单","USD","2","1"
"12521","PCCS1UK_08-03/10-S55","657","201003","201003","网元对方来向","1","20100520","2","D","3","网元自动出帐单","S55","2","1"
"12522","PCCS1UK_08-04/10-S55","657","201004","201004","网元对方来向","1","20100520","2","D","3","网元自动出帐单","S55","2","1"
"12524","PCCS1UK_08-03/10-680","657","201003","201004","网元对方来向","1","20100520","2","D","3","网元自动出帐单","680","2","1"
"12525","PCCS2JAP05-NF/09-XXX","144","200901","200912","网元对方来向","1","20100520","2","D","1","网元自动出帐单","XXX","2","1"
"12526","PCCS1UK_08-03/10-855","657","201003","201004","网元对方来向","1","20100520","2","D","3","网元自动出帐单","855","2","1"
"12527","PCCS2UK_08-03/10-S55","657","201003","201003","网元对方来向","1","20100520","2","D","3","网元自动出帐单","S55","2","1"
"12528","PCCS2UK_08-04/10-S55","657","201004","201004","网元对方来向","1","20100520","2","D","3","网元自动出帐单","S55","2","1"
"12529","PCCS1RUS01-04/10-07Y","227","201004","201006","网元对方来向","1","20100520","2","D","3","网元自动出帐单","07Y","2","1"
"12530","PCCS1IRE02-2Q/10-XXX","7353","201004","201006","网元对方来向","1","20100520","2","D","2","网元自动出帐单","XXX","2","1"
"12531","PCCS1HKG01-04/10-201","116","201004","201006","网元对方来向","1","20100520","2","D","3","网元自动出帐单","201","2","1"
"12569","PCCS1GER01-07/06-050","99","200607","200812","网元对方来向","1","20100527","2","D","3","网元自动出帐单","XXX","2","1"
"12590","PCCS1USA41-01/10-324","561","201001","201006","网元对方来向","1","20100528","2","D","3","网元自动出帐单","324","2","1"
"12591","PCCS2USA41-01/10-324","561","201001","201006","网元对方来向","1","20100528","2","D","3","网元自动出帐单","324","2","1"
"13819","PIAP2USA49-05/10-I00","608","201005","201101","网元对方来向","1","20110324","2","D","3","网元自动出帐单","I00","2","1"
"3598","CCS1HKG01GSL06010607","116","200601","200607","国际网元来向结算费用","1","20060719","2","D","1","","GSL","2","1"
"3596","TRS1VIE03-05/06-001","587","200605","200605","国际网元去向结算费用","1","20060612","2","C","3","","001","2","1"
"3597","TRS1HKG08-05/06-003","403","200605","200605","国际网元去向结算费用","1","20060612","2","C","3","","003","2","1"
"3151","CTS1TAI06-01/03","367","200301","200301","国际网元去向结算费用","1","20030208","2","C","3","","XXX","2","1"
"3152","RES2TAI06-NF/03","367","200301","200312","国际网元去向结算费用","1","20040622","2","C","1","","XXX","2","1"
"3153","CTS1TAI06-02/03","367","200302","200302","国际网元去向结算费用","1","20030208","2","C","3","","XXX","2","1"
"3154","CTS1TAI06-03/03","367","200303","200303","国际网元去向结算费用","1","20030304","2","C","3","","XXX","2","1"
"3155","CTS1TAI06-04/03","367","200304","200304","国际网元去向结算费用","1","20030328","2","C","3","","XXX","2","1"
"3156","CTS1TAI06-05/03","367","200305","200305","国际网元去向结算费用","1","20030509","2","C","3","","XXX","2","1"
"3157","CTS1TAI06-06/03","367","200306","200306","国际网元去向结算费用","1","20030703","2","C","3","","XXX","2","1"
"3158","CTS2TAI06-06/03","367","200306","200306","国际网元去向结算费用","1","20030704","2","C","3","","XXX","2","1"
"3159","CTS3TAI06-06/03","367","200306","200306","国际网元去向结算费用","1","20030708","2","C","3","","XXX","2","1"
"3160","CTS1TAI06-07/03","367","200307","200307","国际网元去向结算费用","1","20030704","2","C","3","","XXX","2","1"
"5337","RES1VIE01-HP/04-XXX","322","200401","200412","国际网元去向结算费用","1","20051026","2","C","4","","XXX","2","1"
"5338","RES1SAR01-HP/04-XXX","230","200401","200412","国际网元去向结算费用","1","20051026","0","C","4","","XXX","0","1"
"5339","CAS1HKG01-07/06-XXX","116","200607","200607","国际网元去向结算费用","1","20061031","2","C","3","","XXX","2","1"
"5340","CAS1HKG01-08/06-XXX","116","200608","200608","国际网元去向结算费用","1","20061031","2","C","3","","XXX","2","1"
"5341","CAS1HKG01-09/06-XXX","116","200609","200609","国际网元去向结算费用","1","20061031","2","C","3","","XXX","2","1"
"5342","CAS1HKG01-10/06-XXX","116","200610","200610","国际网元去向结算费用","1","20061031","2","C","3","","XXX","2","1"
"5343","TRS1KAZ01-11/06-XXX","147","200611","200611","国际网元去向结算费用","1","20061207","2","C","3","","XXX","2","1"
"5344","TRS2KAZ01-11/06-XXX","147","200611","200611","国际网元去向结算费用","1","20061207","2","C","3","","XXX","2","1"
"5345","TRS3KAZ01-11/06-XXX","147","200611","200611","国际网元去向结算费用","1","20061207","2","C","3","","XXX","2","1"
"5346","ITS1MAC01-11/06-XXX","165","200611","200611","国际网元去向结算费用","1","20061207","2","C","3","","XXX","2","1"
"5347","CAS1HKG01-11/06-XXX","116","200611","200611","国际网元去向结算费用","1","20061207","2","C","3","","XXX","2","1"
"5348","CCL1USA02-11/06-XXX","289","200611","200611","国际网元去向结算费用","1","20061207","2","C","3","","XXX","2","1"
"5349","TRS1VIE03-11/06-001","587","200611","200611","国际网元去向结算费用","1","20061207","2","C","3","","001","2","1"
"5350","TRS1HKG08-11/06-003","403","200611","200611","国际网元去向结算费用","1","20061207","2","C","3","","003","2","1"
"5351","RST1FRA01EUR06010606","93","200601","200606","国际网元来向结算费用","1","20061208","2","D","1","","EUR","2","1"
"5352","RST1FRA01UCB06010606","93","200601","200606","国际网元来向结算费用","1","20061208","2","D","1","","UCB","2","1"
"5353","IAP1USA48XXX06070607","589","200607","200607","国际网元来向结算费用","1","20061208","2","D","1","","XXX","2","1"
"5354","IAP1UAS4900906100610","608","200610","200610","国际网元来向结算费用","1","20061208","2","D","1","","009","2","1"
"5355","RST1GER01XXX05010506","99","200501","200506","国际网元来向结算费用","1","20061208","2","D","1","","XXX","2","1"
"5356","CAS1TAI05-NF/04-CAS","366","200401","200412","国际网元去向结算费用","1","20070608","2","C","1","","CAS","2","1"
"5357","O&M1UK-06USD07010703","628","200701","200703","国际网元来向结算费用","1","20070402","2","D","1","","USD","2","1"
"5358","CCL1UK-08XXX07010703","657","200701","200703","国际网元来向结算费用","1","20070411","2","D","1","","XXX","2","1"
"5359","CAS1TAI05-NF/05-CAS","366","200501","200512","国际网元去向结算费用","1","20070608","2","C","1","","CAS","2","1"
"27858","PO&M3JAP05-01/17-O&M","144","201701","201703","网元对方来向","1","20170118","2","D","3","网元自动出帐单","O&M","2","1"
"27859","PO&M2PHL04-01/17-O&M","211","201610","201612","网元对方来向","1","20170118","2","D","3","网元自动出帐单","O&M","2","1"
"28191","PIAPCHKG15-FX/16-XXX","665","201612","201612","网元对方来向","1","20170224","2","D","5","网元自动出帐单","XXX","2","1"
"28192","PIAP1KOR06-FX/17-000","659","201701","201701","网元对方来向","1","20170224","2","D","5","网元自动出帐单","000","2","1"
"28193","PIAPNHKG20-FX/16-0","3381","201612","201612","网元对方来向","1","20170224","2","D","5","网元自动出帐单","0","2","1"
"22827","PIAP5HKG14-FX/14-HKD","649","201410","201410","网元对方来向","1","20141120","2","D","5","网元自动出帐单","HKD","2","1"
"22828","PIAP1HKG14-10/14-HKD","649","201410","201410","网元对方来向","1","20141120","2","D","3","网元自动出帐单","HKD","2","1"
"22829","PIAP1HKG20-09/14-0","3381","201409","201409","网元对方来向","1","20141120","2","D","3","网元自动出帐单","0","2","1"
"22830","PIAP1HKG20-FX/14-0","3381","201409","201409","网元对方来向","1","20141120","2","D","5","网元自动出帐单","0","2","1"
"22831","PIAP2HKG20-09/14-0","3381","201409","201409","网元对方来向","1","20141120","2","D","3","网元自动出帐单","0","2","1"
"22832","PIAP1KOR02-10/14-057","152","201410","201410","网元对方来向","1","20141120","2","D","3","网元自动出帐单","057","2","1"
"22833","PIAP1KOR02-FX/14-057","152","201410","201410","网元对方来向","1","20141120","2","D","5","网元自动出帐单","057","2","1"
"22834","PIAP1SIN01-11/14-US1","236","201411","201411","网元对方来向","1","20141120","2","D","3","网元自动出帐单","US1","2","1"
"22835","PIAP5HKG01-FX/14-XXX","116","201411","201411","网元对方来向","1","20141120","2","D","5","网元自动出帐单","XXX","2","1"
"22836","PIAP1UK_08-11/14-GBP","657","201411","201411","网元对方来向","1","20141120","2","D","3","网元自动出帐单","GBP","2","1"
"22837","PIAP7USA02-FX/14-291","289","201411","201411","网元对方来向","1","20141120","2","D","5","网元自动出帐单","291","2","1"
"22838","PIAP2UK_08-10/14-GBP","657","201410","201410","网元对方来向","1","20141120","2","D","3","网元自动出帐单","GBP","2","1"
"22839","PIAP1USA41-10/14-0","561","201410","201410","网元对方来向","1","20141120","2","D","3","网元自动出帐单","0","2","1"
"22840","PIAP2USA41-10/14-0","561","201410","201410","网元对方来向","1","20141120","2","D","3","网元自动出帐单","0","2","1"
"22841","PIAP8USA41-FX/14-0","561","201410","201410","网元对方来向","1","20141120","2","D","5","网元自动出帐单","0","2","1"
"22842","PIAP6UK_08-FX/14-GBP","657","201410","201410","网元对方来向","1","20141120","2","D","5","网元自动出帐单","GBP","2","1"
"28617","PO&M3PHL04-04/17-O&M","211","201704","201706","网元对方来向","1","20170424","2","D","3","网元自动出帐单","O&M","2","1"
"22844","PRST1MLS01-01/14-644","175","201401","201407","网元对方来向","1","20141120","2","D","3","网元自动出帐单","644","2","1"
"22858","PCCS5JAP05-NF/14-921","144","201410","201510","网元对方来向","1","20141121","2","D","1","网元自动出帐单","921","2","1"
"22859","PCCS1RUS01-11/14-07Y","227","201411","201411","网元对方来向","1","20141121","2","D","3","网元自动出帐单","07Y","2","1"
"22860","PCCS1MAC01-11/14-USD","165","201411","201411","网元对方来向","1","20141121","2","D","3","网元自动出帐单","USD","2","1"
"22861","PCCS1RUS03-10/14-0","7546","201410","201410","网元对方来向","1","20141121","2","D","3","网元自动出帐单","0","2","1"
