"181964"|"0"|"165"|"0"|"4"|"201701000"|"20170809"|"0"|"CTH17010131MAC01"|"1"|"75902"|""|""|""|"0"|""|""|"3"|"1"
"181965"|"0"|"165"|"0"|"4"|"201702000"|"20170809"|"0"|"CTH17020128MAC01"|"1"|"75902"|""|""|""|"0"|""|""|"3"|"1"
"181966"|"0"|"165"|"0"|"4"|"201703000"|"20170809"|"0"|"CTH17030131MAC01"|"1"|"75902"|""|""|""|"0"|""|""|"3"|"1"
"181967"|"0"|"165"|"0"|"4"|"201704000"|"20170809"|"0"|"CTH17040130MAC01"|"1"|"75902"|""|""|""|"0"|""|""|"3"|"1"
"181968"|"0"|"165"|"0"|"4"|"201705000"|"20170809"|"0"|"CTH17050131MAC01"|"1"|"75902"|""|""|""|"0"|""|""|"3"|"1"
"181969"|"0"|"165"|"0"|"4"|"201706000"|"20170809"|"0"|"CTH17060130MAC01"|"1"|"75902"|""|""|""|"0"|""|""|"3"|"1"
"181995"|"0"|"4707"|"0"|"2"|"201707000"|"20170811"|"0"|"CGH17070131TAI12"|"1"|"75986"|""|""|""|"0"|""|""|"3"|"1"
"181996"|"0"|"4707"|"0"|"2"|"201706000"|"20170811"|"0"|"CGH17060130TAI12"|"1"|"75986"|""|""|""|"0"|""|""|"3"|"1"
"181997"|"0"|"4707"|"0"|"4"|"201707000"|"20170811"|"0"|"CTH17070131TAI12"|"1"|"75986"|""|""|""|"0"|""|""|"3"|"1"
"181998"|"0"|"4707"|"0"|"4"|"201706000"|"20170811"|"0"|"CTH17060130TAI12"|"1"|"75986"|""|""|""|"0"|""|""|"3"|"1"
"181999"|"0"|"10007"|"2"|"10"|"201706000"|"20170814"|"0"|"PGH1706RUS07    "|"1"|"75580"|""|""|""|"0"|""|"0"|"3"|"1"
"182247"|"0"|"10000"|"2"|"3"|"201707000"|"20170829"|"0"|"CCM17070131HKG44"|"1"|"75833"|""|""|""|"0"|""|""|"3"|"1"
"182248"|"0"|"10000"|"2"|"2"|"201707000"|"20170829"|"0"|"CGH17070131HKG44"|"1"|"75833"|""|""|""|"0"|""|""|"3"|"1"
"182249"|"0"|"10000"|"2"|"4"|"201707000"|"20170829"|"0"|"CTH17070131HKG44"|"1"|"75833"|""|""|""|"0"|""|""|"3"|"1"
"182288"|"0"|"7463"|"0"|"127"|"201708000"|"20170904"|"0"|"C2G-MAC02-08/17-IDR1"|"1"|"75609"|""|""|""|"0"|""|""|"1"|"1"
"182289"|"0"|"7463"|"0"|"128"|"201708000"|"20170904"|"0"|"C2GMAC02-08/17-ISR1"|"1"|"75609"|""|""|""|"0"|""|""|"1"|"1"
"182307"|"0"|"649"|"0"|"96"|"201707000"|"20170905"|"0"|"C2G-HKG14-07/17-SER"|"1"|"75610"|""|""|""|"0"|""|""|"1"|"1"
"182367"|"0"|"580"|"0"|"96"|"201708000"|"20170908"|"0"|"C2G-HKG13-08/17-SER"|"1"|"75615"|""|""|""|"0"|""|""|"1"|"1"
"182372"|"0"|"227"|"2"|"1"|"201706000"|"20170911"|"0"|"CMS17060130RUS01"|"1"|"75685"|""|""|""|"0"|""|""|"3"|"1"
"182373"|"0"|"227"|"2"|"2"|"201706000"|"20170911"|"0"|"CGH17060130RUS01"|"1"|"75685"|""|""|""|"0"|""|""|"3"|"1"
"182374"|"0"|"227"|"2"|"3"|"201706000"|"20170911"|"0"|"CCM17060130RUS01"|"1"|"75685"|""|""|""|"0"|""|""|"3"|"1"
"182375"|"0"|"227"|"2"|"4"|"201706000"|"20170911"|"0"|"CTH17060130RUS01"|"1"|"75685"|""|""|""|"0"|""|""|"3"|"1"
"182437"|"0"|"4706"|"2"|"10"|"201707000"|"20170915"|"0"|"PGH1707VIE33    "|"1"|"75635"|""|""|""|"0"|""|"0"|"3"|"1"
"182475"|"0"|"283"|"0"|"1"|"201612000"|"20170922"|"0"|"CMS16120131UK_01"|"1"|"76218"|""|""|""|"0"|""|""|"1"|"1"
"182476"|"0"|"4740"|"0"|"1"|"201707000"|"20170922"|"0"|"CMS17070131UK_14"|"1"|"76662"|""|""|""|"0"|""|""|"3"|"1"
"182477"|"0"|"4740"|"0"|"1"|"201708000"|"20170922"|"0"|"CMS17080131UK_14"|"1"|"76662"|""|""|""|"0"|""|""|"3"|"1"
"182478"|"0"|"660"|"0"|"3"|"201701000"|"20170922"|"0"|"CCM17010131KAZ02"|"1"|"75641"|"201701"|"0"|""|"1"|"20170922"|"0"|"1"|"1"
"182479"|"0"|"660"|"0"|"3"|"201702000"|"20170922"|"0"|"CCM17020128KAZ02"|"1"|"75641"|"201702"|"0"|""|"1"|"20170922"|"0"|"1"|"1"
"182480"|"0"|"660"|"0"|"3"|"201703000"|"20170922"|"0"|"CCM17030131KAZ02"|"1"|"75641"|"201703"|"0"|""|"1"|"20170922"|"0"|"1"|"1"
"182481"|"0"|"660"|"0"|"3"|"201704000"|"20170922"|"0"|"CCM17040130KAZ02"|"1"|"75641"|"201704"|"0"|""|"1"|"20170922"|"0"|"1"|"1"
"182482"|"0"|"660"|"0"|"3"|"201705000"|"20170922"|"0"|"CCM17050131KAZ02"|"1"|"75641"|"201705"|"0"|""|"1"|"20170922"|"0"|"1"|"1"
"182483"|"0"|"660"|"0"|"3"|"201706000"|"20170922"|"0"|"CCM17060130KAZ02"|"1"|"75641"|"201706"|"0"|""|"1"|"20170922"|"0"|"1"|"1"
"182484"|"0"|"660"|"0"|"3"|"8511"|"20170922"|"0"|"CCM14090130KAZ02"|"1"|"75642"|""|""|""|"0"|""|""|"1"|"1"
"182485"|"0"|"660"|"0"|"3"|"8513"|"20170922"|"0"|"CCM14110130KAZ02"|"1"|"75642"|""|""|""|"0"|""|""|"1"|"1"
"182486"|"0"|"660"|"0"|"3"|"8514"|"20170922"|"0"|"CCM14120131KAZ02"|"1"|"75642"|""|""|""|"0"|""|""|"1"|"1"
"182487"|"0"|"660"|"0"|"3"|"8510"|"20170922"|"0"|"CCM14080131KAZ02"|"1"|"75642"|""|""|""|"0"|""|""|"1"|"1"
"182488"|"0"|"660"|"0"|"3"|"8508"|"20170922"|"0"|"CCM14060130KAZ02"|"1"|"75642"|""|""|""|"0"|""|""|"1"|"1"
"182489"|"0"|"660"|"0"|"3"|"8509"|"20170922"|"0"|"CCM14070131KAZ02"|"1"|"75642"|""|""|""|"0"|""|""|"1"|"1"
"182490"|"0"|"660"|"0"|"3"|"8515"|"20170922"|"0"|"CCM15010131KAZ02"|"1"|"75643"|""|""|""|"0"|""|""|"1"|"1"
"182491"|"0"|"660"|"0"|"3"|"8516"|"20170922"|"0"|"CCM15020128KAZ02"|"1"|"75643"|""|""|""|"0"|""|""|"1"|"1"
"182492"|"0"|"660"|"0"|"3"|"8517"|"20170922"|"0"|"CCM15030131KAZ02"|"1"|"75643"|""|""|""|"0"|""|""|"1"|"1"
"182493"|"0"|"660"|"0"|"3"|"201504000"|"20170922"|"0"|"CCM15040130KAZ02"|"1"|"75643"|""|""|""|"0"|""|""|"1"|"1"
"182494"|"0"|"660"|"0"|"3"|"201505000"|"20170922"|"0"|"CCM15050131KAZ02"|"1"|"75643"|""|""|""|"0"|""|""|"1"|"1"
"181448"|"0"|"265"|"0"|"1"|"201701000"|"20170724"|"0"|"CMS17010131TAI01"|"1"|"75714"|""|""|""|"0"|""|""|"1"|"1"
"181449"|"0"|"265"|"0"|"2"|"201703000"|"20170724"|"0"|"CGH17030131TAI01"|"1"|"75714"|""|""|""|"0"|""|""|"1"|"1"
"181450"|"0"|"265"|"0"|"2"|"201702000"|"20170724"|"0"|"CGH17020128TAI01"|"1"|"75714"|""|""|""|"0"|""|""|"1"|"1"
"181134"|"0"|"227"|"2"|"4"|"201704000"|"20170710"|"0"|"CTH17040130RUS01"|"1"|"75685"|""|""|""|"0"|""|""|"3"|"1"
"181135"|"0"|"227"|"2"|"4"|"201705000"|"20170710"|"0"|"CTH17050131RUS01"|"1"|"75685"|""|""|""|"0"|""|""|"3"|"1"
"181136"|"0"|"227"|"2"|"1"|"201704000"|"20170710"|"0"|"CMS17040130RUS01"|"1"|"75685"|""|""|""|"0"|""|""|"3"|"1"
"181137"|"0"|"227"|"2"|"1"|"201705000"|"20170710"|"0"|"CMS17050131RUS01"|"1"|"75685"|""|""|""|"0"|""|""|"3"|"1"
"181138"|"0"|"227"|"2"|"2"|"201704000"|"20170710"|"0"|"CGH17040130RUS01"|"1"|"75685"|""|""|""|"0"|""|""|"3"|"1"
"181139"|"0"|"227"|"2"|"2"|"201705000"|"20170710"|"0"|"CGH17050131RUS01"|"1"|"75685"|""|""|""|"0"|""|""|"3"|"1"
"181140"|"0"|"227"|"2"|"3"|"201704000"|"20170710"|"0"|"CCM17040130RUS01"|"1"|"75685"|""|""|""|"0"|""|""|"3"|"1"
"181141"|"0"|"227"|"2"|"3"|"201705000"|"20170710"|"0"|"CCM17050131RUS01"|"1"|"75685"|""|""|""|"0"|""|""|"3"|"1"
"181142"|"0"|"4719"|"2"|"10"|"201705000"|"20170710"|"0"|"PGH1705BLR02    "|"1"|"75461"|""|""|""|"0"|""|"0"|"3"|"1"
