40047|Davids Communnication(CTA)|1|5|0|0|40047|正常|1999/1/1|2035/1/1|102|1|system|2015/3/16|
40048|Digerati(CTA)|1|5|0|0|40048|正常|1999/1/1|2035/1/1|102|1|system|2015/3/16|
40049|Distributel(CTA)|1|5|0|0|40049|正常|1999/1/1|2035/1/1|102|1|system|2015/3/16|
40050|Dollar Phone Corp.(CTA)|1|5|0|0|40050|正常|1999/1/1|2035/1/1|102|1|system|2015/3/16|
40051|EcoCarrier Inc.(CTA)|1|5|0|0|40051|正常|1999/1/1|2035/1/1|100|1|system|2015/3/16|
40053|Fly Communications Inc.(CTA)|1|5|0|0|40053|正常|1999/1/1|2035/1/1|102|1|system|2015/3/16|
40054|Gabel Telecom(CTA)|1|5|0|0|40054|正常|1999/1/1|2035/1/1|102|1|system|2015/3/16|
40055|Galaxy Telesys, INC(CTA)|1|5|0|0|40055|正常|1999/1/1|2035/1/1|102|1|system|2015/3/16|
40056|GB Global Inc.(CTA)|1|5|0|0|40056|正常|1999/1/1|2035/1/1|19|1|system|2015/3/16|
40057|GeoTel Communication Services, Inc.(CTA)|1|5|0|0|40057|正常|1999/1/1|2035/1/1|102|1|system|2015/3/16|
40058|Glory Telecom(CTA)|1|5|0|0|40058|正常|1999/1/1|2035/1/1|246|1|system|2015/3/16|
40059|Goldline Telemanagement(CTA)|1|5|0|0|40059|正常|1999/1/1|2035/1/1|100|1|system|2015/3/16|
40060|GTS(CTA)|1|5|0|0|40060|正常|1999/1/1|2035/1/1|102|1|system|2015/3/16|
40061|CT(CTA)|1|5|0|0|40061|正常|1999/1/1|2035/1/1|246|1|system|2015/3/16|
40062|Hutchison Global Communications Ltd(CTA)|1|5|0|0|40062|正常|1999/1/1|2035/1/1|102|1|system|2015/3/16|
40063|I.C.S.(CTA)|1|5|0|0|40063|正常|1999/1/1|2035/1/1|73|1|system|2015/3/16|
4738|Telebiz International (Labuan) Corporation|1|3|0|0|PAK05|正常|2017/6/2|2035/1/1|30|0|admin|2017/6/6 11:01:51|
3241|Vodafone Roaming Service|1|1|0|0|NET04|正常|2010/6/1|2035/1/1|78|0|admin|2017/7/17 16:55:01|
282|UGANDA UPTC|1|1|0|0|UGA01|正常|1999/1/1|2035/1/1|180|1|system|2007/9/13 7:58:55|
283|U.K. CGNS|1|1|0|0|UK_01|正常|1999/1/1|2035/1/1|96|1|system|2007/9/13 7:58:55|
285|U.K.KINGSTON(TV)|1|1|0|0|UK_03|正常|1999/1/1|2035/1/1|96|0|system|2007/9/13 7:58:55|
286|UKRAINE UTEL|1|1|0|0|UKR01|正常|1999/1/1|2035/1/1|97|1|system|2007/9/13 7:58:55|
287|URUGUAY ANTEL|1|1|0|0|URU01|正常|1999/1/1|2035/1/1|127|1|system|2007/9/13 7:58:55|
288|U.S.A. AT|1|3|0|0|USA01|正常|1999/1/1|2035/1/1|102|1|system|2007/9/13 7:58:55|
290|U.S.A. SPRINT|1|1|0|0|USA03|正常|1999/1/1|2035/1/1|102|0|system|2007/9/13 7:58:55|
291|U.S.A. WORLDCOM|1|1|0|0||正常|1999/1/1|2035/1/1|102|0|system|2007/9/13 7:58:55|
292|U.S.A. COMSAT(TV)|1|1|0|0|USA05|正常|1999/1/1|2035/1/1|102|0|system|2007/9/13 7:58:55|
293|U.S.A. AT EASYLINK|1|1|0|0|USA06|正常|1999/1/1|2035/1/1|102|0|system|2007/9/13 7:58:55|
30036|Telstra International Limited(CTE)|1|4|0|0|HKGA1|正常|1999/1/1|2035/1/1|9|1|system|2013/12/18|
30037|Multiregional Transit Telecom(CTE)|1|4|0|0|RUSA2|正常|1999/1/1|2035/1/1|88|1|system|2013/12/18|
30038|CONNECT LLC(CTE)|1|4|0|0|RUSA3|正常|1999/1/1|2035/1/1|88|1|system|2013/12/18|
30039|China Telecom PBX(CTE)|1|4|0|0|CHNA3|正常|1999/1/1|2035/1/1|246|1|system|2013/12/18|
30040|Belgacom International Carrier Services SA(CTE)|1|4|0|0|BGMA0|正常|1999/1/1|2035/1/1|54|1|system|2013/12/18|
30041|TeliaSonera International Carrier UK Ltd(CTE)|1|4|0|0|UK_A4|正常|1999/1/1|2035/1/1|96|1|system|2013/12/18|
30042|China Telcom Global Ltd(CTE)|1|4|0|0|HKGA2|正常|1999/1/1|2035/1/1|9|1|system|2013/12/18|
30043|Teltac World Wide Inc.(CTE)|1|4|0|0|LEBA0|正常|1999/1/1|2035/1/1|23|1|system|2013/12/18|
30044|ETISALAT NIGERIA(CTE)|1|4|0|0|NIGA0|正常|1999/1/1|2035/1/1|166|1|system|2013/12/18|
30045|Sama S.A.L.Offshore(CTE)|1|4|0|0|LEBA1|正常|1999/1/1|2035/1/1|23|1|system|2013/12/18|
30047|Telenor(CTE)|1|4|0|0|NORA0|正常|1999/1/1|2035/1/1|84|1|system|2013/12/18|
30048|Romtelecom(CTE)|1|4|0|0|ROMA0|正常|1999/1/1|2035/1/1|87|1|system|2013/12/18|
30049|Eser Telecom(CTE)|1|4|0|0|TKYA0|正常|1999/1/1|2035/1/1|40|1|system|2013/12/18|
30051|Lebara(CTE)|1|4|0|0|UK_A5|正常|1999/1/1|2035/1/1|96|1|system|2014/5/12|
30052|Vodafone Turkey(CTE)|1|4|0|0|TKYA1|正常|1999/1/1|2035/1/1|40|1|system|2014/5/12|
30053|TeleConnect(CTE)|1|4|0|0|CZEA2|正常|1999/1/1|2035/1/1|59|1|system|2014/5/12|
30054|ETECSA(CTE)|1|4|0|0|CUBA0|正常|1999/1/1|2035/1/1|110|1|system|2014/5/12|
30055|CCS(CTE)|1|4|0|0|UK_A6|正常|1999/1/1|2035/1/1|96|1|system|2014/5/12|
30056|Intermatica S.p.A.(CTE)|1|4|0|0|AUSA1|正常|1999/1/1|2035/1/1|73|1|system|2013/12/18|
30057|OTEglobal(CTE)|1|4|0|0|GREA0|正常|1999/1/1|2035/1/1|68|1|system|2013/12/18|
30058|IDT Global Ltd(CTE)|1|4|0|0|ITAA3|正常|1999/1/1|2035/1/1|96|1|system|2013/12/18|
30059|TTI(CTE)|1|4|0|0|UK_A7|正常|1999/1/1|2035/1/1|52|1|system|2013/12/18|
289|Verizon|1|3|0|0|USA02|正常|2009/12/1|2035/1/1|102|0|CXN|2009/11/27 11:31:51|
30079|Mediafon(CTE)|1|4|0|0|LITA0|正常|2015/2/27|2035/1/1|77|1|admin|2015/2/27 17:53:11|
30013|CTE Mitel SIP trunk(CTE)|1|4|0|0|UK_A2|正常|1999/1/1|2035/1/1|96|1|admin|2015/5/22 19:42:14|
40180|IMT Bridge(CTA)|1|5|0|0|40180|正常|2016/8/1|2035/1/1|102|0|admin|2016/8/10 10:02:34|
10605|MIR telecom LTD|1|3|0|0|BAN03|正常|2014/3/7|2035/1/1|4|0|admin|2014/3/19 13:43:40|
4704|Starhome Mach|1|3|0|0|LUX02|正常|2015/4/16|2035/1/1|78|0|liub|2015/4/28|
10585|Cloud Conference for ITFS UIFN DID（HK Switch）|6|1|0|0|PRO01|正常|2014/3/1|2035/1/1|246|0|admin|2014/3/31 10:15:26|
375|C2222|1|1|0|0|C2222|正常|1999/1/1|2035/1/1|246|0|admin|2014/3/21 8:55:27|
30026|VimpelCom PJSC(CTE)|1|4|0|0|RUSA1|正常|1999/1/1|2035/1/1|88|1|admin|2015/7/8 16:55:29|
30091|Telefonica(CTE)|1|4|0|0|SPAA2|正常|2016/3/12|2035/1/1|92|0|admin|2016/3/14 9:43:17|
4701|BANGLA TRAC COUMMUNICATION|1|3|0|0|BAN05|正常|2014/11/21|2035/1/1|4|0|youyou|2014/11/21 14:20:05|
30099|ChinaTelecom South Africa Office Test(CTE)|1|4|0|0|SAFA0|正常|2016/9/15|2035/1/1|174|0|admin|2016/9/22 17:23:31|
3810|Guglielmo|1|1|0|0|ITA04|正常|2011/4/26|2035/1/1|73|0|CXN|2011/4/26 13:57:12|
3811|M3 Connect GmbH|1|1|0|0|GER02|正常|2011/4/26|2035/1/1|66|0|CXN|2011/4/26 13:57:12|
3812|Telenet|1|1|0|0|BGM02|正常|2011/4/26|2035/1/1|54|0|CXN|2011/4/26 13:57:12|
3813|Truemove|1|1|0|0|THA02|正常|2011/4/26|2035/1/1|39|0|CXN|2011/4/26 13:57:12|
3880|SKYTEL COMPANY|1|1|0|0|MGL03|正常|2011/7/13|2035/1/1|27|0|GYZ|2011/7/13 16:11:04|
3240|Telesystems of Ukraine(TSU)|1|1|0|0|UKR03|正常|2010/6/1|2035/1/1|97|0|JLL|2010/5/28 10:59:04|
154|MOC,KUWAIT|1|1|0|0|KUW01|正常|1999/1/1|2035/1/1|20|1|ZHQL|2009/7/8 10:01:41|
10060|VOICE & DATA COMMUNICATION SDN BHD|1|3|0|0|HKG47|正常|2013/11/20|2035/1/1|9|1|admin|2013/11/21 14:26:19|
10040|Agnes Tang|0|1|0|0||正常|2013/10/31|2035/1/1|0|0|admin|2013/10/31 17:25:59|
4721|Ibasis Global, Inc.|1|3|0|0|USA62|正常|2016/9/27|2035/1/1|102|0|admin|2016/9/29 10:52:44|
3540|XO Communications Services,Inc.|1|1|0|0|USA58|正常|2010/10/15|2035/1/1|102|0|CXN|2010/10/15 15:50:31|
3208|TATA COMMUNICATIONS (SINGAPORE)|1|1|0|0|SIN08|正常|2010/4/6|2035/1/1|34|0|CXN|2010/4/6 17:21:21|
4224|Swisscom Mobile|1|1|0|0|SWI03|正常|2012/8/1|2035/1/1|95|0|GYZ|2012/8/1 17:24:29|
4225|Dialog|1|1|0|0|SLK03|正常|2012/8/1|2035/1/1|35|0|GYZ|2012/8/1 17:31:35|
4226|iCell|1|1|0|0|SIN09|正常|2012/8/1|2035/1/1|34|0|GYZ|2012/8/1 17:36:19|
4231|Tomizone CAMBODIA|1|1|0|0|CBD02|正常|2012/8/1|2035/1/1|7|0|GYZ|2012/8/1 17:51:46|
4229|Monzoon SWITZERLAND|1|1|0|0|SWI04|正常|2012/8/1|2035/1/1|95|0|GYZ|2012/8/1 17:46:47|
4230|Tomizone VIETNAM|1|1|0|0|VIE07|正常|2012/8/1|2035/1/1|44|0|GYZ|2012/8/1 17:49:54|
4232|Tomizone  MALDIVES|1|1|0|0|MLD02|正常|2012/8/1|2035/1/1|26|0|GYZ|2012/8/1 17:54:12|
4439|Anywayonline|1|1|0|0|USA59|正常|2013/5/1|2035/1/1|102|0|zhaojj|2013/5/10 16:31:43|
4393|Bitbuzz|1|1|0|0|IRE03|正常|2013/4/1|2035/1/1|72|0|zhaojj|2013/4/18 11:02:38|
4394|Beeline WiFi|1|1|0|0|RUS05|正常|2013/4/1|2035/1/1|88|0|zhaojj|2013/4/18 11:02:38|
4395|Orange|1|1|0|0|FRA04|正常|2013/4/1|2035/1/1|65|0|zhaojj|2013/4/18 11:02:38|
4396|SpotCoffee|1|1|0|0|FRA05|正常|2013/4/1|2035/1/1|65|0|zhaojj|2013/4/18 11:02:38|
4397|Sky Telecom Malta|1|1|0|0|MLT03|正常|2013/4/1|2035/1/1|80|0|zhaojj|2013/4/18 11:02:38|
4398|DSTech|1|1|0|0|MLS08|正常|2013/4/1|2035/1/1|25|0|zhaojj|2013/4/18 11:02:38|
4399|TMN|1|1|0|0|POR03|正常|2013/4/1|2035/1/1|86|0|zhaojj|2013/4/18 11:02:38|
30033|MVNO(CTE)|1|4|0|0|CHNA2|正常|1999/1/1|2035/1/1|246|1|system|2013/12/18|
4700|Dialog Axiata PLC|1|3|0|0|SLK05|正常|2014/9/3|2035/1/1|35|0|youyou|2014/9/18 8:12:59|
30032|Brilliant Telecom Limited(CTE)|1|4|0|0|CYPA1|正常|1999/1/1|2035/1/1|58|1|system|2013/12/18|
4722|Telekom Malaysia (Hong Kong) Limited|1|3|0|0|HKG52|正常|2016/11/15|2035/1/1|9|0|admin|2016/11/16 15:49:05|
1035|3721|3|0|0|0||正常|2005/3/8|2006/7/31|246|1|lyf|2011/8/29 12:06:22|
9980|DTAC Network Company Limited|1|3|0|0|THA05|正常|2013/8/1|2035/1/1|39|0|admin|2013/8/23 15:06:01|
10000|NGT Networks Pte. Ltd|1|3|0|0|HKG44|正常|2013/8/1|2035/1/1|9|0|admin|2013/8/23 15:07:52|
10001|Frontier Network Technology Ltd|1|3|0|0|HKG45|正常|2013/8/1|2035/1/1|9|0|admin|2013/8/23 15:08:59|
10003|OJSC MegaFon|1|3|0|0|RUS06|正常|2013/8/1|2035/1/1|88|0|admin|2013/8/23 15:11:57|
10004|Sri Lanka Telecom|1|3|0|0|SLK04|正常|2013/8/1|2035/1/1|35|0|admin|2013/8/23 15:12:48|
10005|TELEKOMUNIKASI INDONESIA INTERNATIONAL (HONG KONG) LIMITED|1|3|0|0|IDN07|正常|2013/8/1|2035/1/1|11|0|admin|2013/8/23 15:13:50|
10006|Shinetown Telecommunications Ltd|1|3|0|0|HKG46|正常|2013/8/1|2035/1/1|9|0|admin|2013/8/23 15:15:06|
10008|Hanoi Telecom|1|3|0|0|VIE08|正常|2013/8/1|2035/1/1|44|0|admin|2013/8/23 15:22:07|
10009|BT Singapore|1|3|0|0|SIN10|正常|2013/8/1|2035/1/1|34|0|admin|2013/8/23 15:23:40|
93|ORANGE|1|3|0|0|FRA01|正常|2013/7/1|2035/1/1|65|1|admin|2013/8/8 4:15:40|
10020|Telekomunikasi Indonesia International Ltd|1|3|0|0|SIN11|正常|2013/10/16|2035/1/1|34|0|admin|2013/10/30 10:58:34|
252|SAO TOME AND PRINCIPE CST|1|1|0|0|STP01|正常|1999/1/1|2035/1/1|169|1|system|2007/9/13 7:58:55|
253|SUDAN SUDATEL|1|1|0|0|SUD01|正常|1999/1/1|2035/1/1|175|1|system|2007/9/13 7:58:55|
254|SURINAME TELESUR|1|1|0|0|SUR01|正常|1999/1/1|2035/1/1|126|1|system|2007/9/13 7:58:55|
4831|Telefonica International Wholesale Services II, S.L.U.|1|3|0|0|SPA10|正常|2018/4/12|2035/1/1|92|0|admin|2018/4/18 10:13:37|
4821|CTA MVNO (Peerless)|1|3|0|0|PRO08|正常|2018/2/22|2035/1/1|102|0|admin|2018/2/23 18:04:32|
4731|VOXBONE(GPBX)|6|3|0|0|PRO07|正常|2014/7/24|2035/1/1|9|0|admin|2017/3/13 10:22:30|
4740|U.K. CGNS (CTG)|1|3|0|0|UK_14|正常|2017/7/1|2035/1/1|96|0|admin|2017/6/15 13:51:50|
40064|iBasis Global, Inc.(CTA)|1|5|0|0|40064|正常|1999/1/1|2035/1/1|102|1|system|2015/3/16|
40065|IDT Corporation(CTA)|1|5|0|0|40065|正常|1999/1/1|2035/1/1|102|1|system|2015/3/16|
40067|iTalk Global Communications, Inc.(CTA)|1|5|0|0|40067|正常|1999/1/1|2035/1/1|102|1|system|2015/3/16|
40068|IVDA Resources LLC(CTA)|1|5|0|0|40068|正常|1999/1/1|2035/1/1|102|1|system|2015/3/16|
40069|JeaPing Netcom(CTA)|1|5|0|0|40069|正常|1999/1/1|2035/1/1|102|1|system|2015/3/16|
40070|KDDI Global LLC 1+1(CTA)|1|5|0|0|40070|正常|1999/1/1|2035/1/1|102|1|system|2015/3/16|
40071|Keywest Communications USA Inc (1+1)(CTA)|1|5|0|0|40071|正常|1999/1/1|2035/1/1|102|1|system|2015/3/16|
40072|KT America, Inc.(CTA)|1|5|0|0|40072|正常|1999/1/1|2035/1/1|102|1|system|2015/3/16|
40073|Lanck Telecom(CTA)|1|5|0|0|40073|正常|1999/1/1|2035/1/1|102|1|system|2015/3/16|
40074|Latinatel(CTA)|1|5|0|0|40074|正常|1999/1/1|2035/1/1|127|1|system|2015/3/16|
40075|Lexico Telecom LTD(CTA)|1|5|0|0|40075|正常|1999/1/1|2035/1/1|102|1|system|2015/3/16|
40076|Liantong Telecom(CTA)|1|5|0|0|40076|正常|1999/1/1|2035/1/1|102|1|system|2015/3/16|
40077|Lukainet(CTA)|1|5|0|0|40077|正常|1999/1/1|2035/1/1|37|1|system|2015/3/16|
40078|Matchcom(CTA)|1|5|0|0|40078|正常|1999/1/1|2035/1/1|102|1|system|2015/3/16|
40079|Mega Target(CTA)|1|5|0|0|40079|正常|1999/1/1|2035/1/1|9|1|system|2015/3/16|
40080|Megatel Network Corporation(CTA)|1|5|0|0|40080|正常|1999/1/1|2035/1/1|102|1|system|2015/3/16|
4708|Multinet|1|3|0|0|PAK03|正常|2015/7/10|2035/1/1|30|0|liub|2015/7/23|
40179|Ricochet, LLC.(CTA)|1|5|0|0|40179|正常|2016/5/26|2035/1/1|102|1|system|2016/5/26 15:17:02|
40175|Agora Lab Inc.(CTA)|1|5|0|0|40175|正常|2015/9/1|2035/1/1|102|1|admin|2016/6/4 1:00:08|
40177|ORANGE ESPAGNE, S.A.U.(CTA)|1|5|0|0|40177|正常|2015/11/3|2035/1/1|92|1|admin|2016/6/4 1:03:31|
4065|OPEN MARKET|1|1|0|0|UK_11|正常|2012/2/29|2035/1/1|96|0|GYZ|2012/3/2 14:43:52|
4192|GMC|1|1|0|0|TAI09|正常|2012/7/31|2035/1/1|37|0|GYZ|2012/7/31 16:46:33|
4193|AlwaysOn|1|1|0|0|SAF02|正常|2012/7/31|2035/1/1|174|0|GYZ|2012/7/31 16:57:54|
4194|True Internet|1|1|0|0|THA03|正常|2012/7/31|2035/1/1|39|0|GYZ|2012/7/31 17:30:03|
4195|PTC EARA|1|1|0|0|POL02|正常|2012/8/1|2035/1/1|85|0|GYZ|2012/8/1 10:01:45|
4200|Tomizone|1|1|0|0|CAN36|正常|2012/8/1|2035/1/1|100|0|GYZ|2012/8/1 10:35:39|
4196|THE CLOUD|1|1|0|0|DEN02|正常|2012/8/1|2035/1/1|60|0|GYZ|2012/8/1 10:20:32|
4198|T-Mobile|1|1|0|0|GER04|正常|2012/8/1|2035/1/1|66|0|GYZ|2012/8/1 10:22:49|
4201|FATPORT|1|1|0|0|CAN37|正常|2012/8/1|2035/1/1|100|0|GYZ|2012/8/1 10:37:11|
4221|Kubi Wireless|1|1|0|0|SPA06|正常|2012/8/1|2035/1/1|92|0|GYZ|2012/8/1 17:16:00|
4222|T-MOBILE|1|1|0|0|CZE02|正常|2012/8/1|2035/1/1|59|0|GYZ|2012/8/1 17:19:04|
4223|TeliaSonera|1|1|0|0|NOR02|正常|2012/8/1|2035/1/1|84|0|GYZ|2012/8/1 17:21:55|
380|iPASS Inc.|1|1|0|0|IPA00|正常|1999/1/1|2035/1/1|102|0|admin|2009/4/29 13:44:39|221024
8613|PTCL PAKISTAN|1|3|0|0|PAK02|正常|2009/6/12|2035/1/1|30|0|lyf|2009/6/12 17:33:09|
8626|TNZ-Plus ltd. KAZAKHSTAN|1|1|0|0|KAZ03|正常|2009/6/26|2035/1/1|17|0|CXN|2009/6/26 10:11:05|
8627|PT TELKOM, INDONESIA|1|1|0|0|IDN05|正常|2009/6/26|2035/1/1|11|0|CXN|2009/6/26 10:19:40|
8628|HKT GLOBAL (SINGAPORE) Pte. Ltd.|1|1|0|0|SIN07|正常|2009/7/1|2035/1/1|34|0|CXN|2009/6/26 11:17:33|
40081|MKY(CTA)|1|5|0|0|40081|正常|1999/1/1|2035/1/1|37|1|system|2015/3/16|
40082|MVNO ShangHai Call Center(CTA)|1|5|0|0|40082|正常|1999/1/1|2035/1/1|102|1|system|2015/3/16|
40083|MVNO---DIDWW(CTA)|1|5|0|0|40083|正常|1999/1/1|2035/1/1|102|1|system|2015/3/16|
40084|Nettalkus(CTA)|1|5|0|0|40084|正常|1999/1/1|2035/1/1|102|1|system|2015/3/16|
40085|New World Telecommunications Limited(CTA)|1|5|0|0|40085|正常|1999/1/1|2035/1/1|9|1|system|2015/3/16|
40086|NobelTel LLC(CTA)|1|5|0|0|40086|正常|1999/1/1|2035/1/1|102|1|system|2015/3/16|
4440|Sistema Shyam TeleServices Ltd.（SSTL）|1|1|0|0|IDA06|正常|2013/5/20|2035/1/1|10|0|zhaojj|2013/5/20 16:53:31|
40087|Nucom Swap(CTA)|1|5|0|0|40087|正常|1999/1/1|2035/1/1|102|1|system|2015/3/16|
40088|Nucom Technology, Inc.(CTA)|1|5|0|0|40088|正常|1999/1/1|2035/1/1|102|1|system|2015/3/16|
40089|OGI Telecom Corporation(CTA)|1|5|0|0|40089|正常|1999/1/1|2035/1/1|102|1|system|2015/3/16|
40090|Onestop Tel(CTA)|1|5|0|0|40090|正常|1999/1/1|2035/1/1|102|1|system|2015/3/16|
40091|Orbitel(CTA)|1|5|0|0|40091|正常|1999/1/1|2035/1/1|108|1|system|2015/3/16|
40092|PCCW Global Limited(CTA)|1|5|0|0|40092|正常|1999/1/1|2035/1/1|9|1|system|2015/3/16|
40093|Peerless(CTA)|1|5|0|0|40093|正常|1999/1/1|2035/1/1|102|1|system|2015/3/16|
40151|UP10(CTA)|1|5|0|0|40151|正常|1999/1/1|2035/1/1|102|1|admin|2016/8/5 13:40:27|
251|ST.PIERRE IS.FRANCETEL|1|1|0|0|SPI01|正常|1999/1/1|2035/1/1|125|1|huangch|2012/12/1 13:58:55|
4199|Globe|1|1|0|0|PHL11|正常|2012/8/1|2035/1/1|31|1|huangch|2012/12/1 13:58:55|
40095|Phonetime ZTE(CTA)|1|5|0|0|40095|正常|1999/1/1|2035/1/1|174|1|system|2015/3/16|
40096|Progressive Telecom LLC(CTA)|1|5|0|0|40096|正常|1999/1/1|2035/1/1|102|1|system|2015/3/16|
40097|PTGi - ICS(CTA)|1|5|0|0|40097|正常|1999/1/1|2035/1/1|102|1|system|2015/3/16|
40099|Quickcom Global Communications Limited(CTA)|1|5|0|0|40099|正常|1999/1/1|2035/1/1|9|1|system|2015/3/16|
40100|Red Sky(CTA)|1|5|0|0|40100|正常|1999/1/1|2035/1/1|102|1|system|2015/3/16|
40101|RGCCOR(CTA)|1|5|0|0|40101|正常|1999/1/1|2035/1/1|102|1|system|2015/3/16|
40102|Roadway Communications Inc.(CTA)|1|5|0|0|40102|正常|1999/1/1|2035/1/1|102|1|system|2015/3/16|
40103|Rudra Global, Inc.(CTA)|1|5|0|0|40103|正常|1999/1/1|2035/1/1|102|1|system|2015/3/16|
40104|Schnelco LLC(CTA)|1|5|0|0|40104|正常|1999/1/1|2035/1/1|102|1|system|2015/3/16|
40105|Secure IP(CTA)|1|5|0|0|40105|正常|1999/1/1|2035/1/1|102|1|system|2015/3/16|
40107|SMG Global(CTA)|1|5|0|0|40107|正常|1999/1/1|2035/1/1|102|1|system|2015/3/16|
40108|Spactron Ltd.(CTA)|1|5|0|0|40108|正常|1999/1/1|2035/1/1|171|1|system|2015/3/16|
40109|Sprint(CTA)|1|5|0|0|40109|正常|1999/1/1|2035/1/1|102|1|system|2015/3/16|
40110|Tata Communications (America) Inc.(CTA)|1|5|0|0|40110|正常|1999/1/1|2035/1/1|102|1|system|2015/3/16|
40111|Teamwork Telecom Inc(CTA)|1|5|0|0|40111|正常|1999/1/1|2035/1/1|102|1|system|2015/3/16|
40112|Telco214(CTA)|1|5|0|0|40112|正常|1999/1/1|2035/1/1|102|1|system|2015/3/16|
40113|Telecall(CTA)|1|5|0|0|40113|正常|1999/1/1|2035/1/1|102|1|system|2015/3/16|
40114|Telia Sonera(CTA)|1|5|0|0|40114|正常|1999/1/1|2035/1/1|102|1|system|2015/3/16|
40115|Telintel LTD(CTA)|1|5|0|0|40115|正常|1999/1/1|2035/1/1|102|1|system|2015/3/16|
40116|TIS(CTA)|1|5|0|0|40116|正常|1999/1/1|2035/1/1|73|1|system|2015/3/16|
40117|Titan(CTA)|1|5|0|0|40117|正常|1999/1/1|2035/1/1|102|1|system|2015/3/16|
40118|Total Telecom(CTA)|1|5|0|0|40118|正常|1999/1/1|2035/1/1|102|1|system|2015/3/16|
40119|Totalcall International(CTA)|1|5|0|0|40119|正常|1999/1/1|2035/1/1|102|1|system|2015/3/16|
40120|Touchstone System Inc.(CTA)|1|5|0|0|40120|正常|1999/1/1|2035/1/1|102|1|system|2015/3/16|
40121|U-Phone(CTA)|1|5|0|0|40121|正常|1999/1/1|2035/1/1|102|1|system|2015/3/16|
40122|US Online Sales, Inc(CTA)|1|5|0|0|40122|正常|1999/1/1|2035/1/1|102|1|system|2015/3/16|
40123|USmatrix(CTA)|1|5|0|0|40123|正常|1999/1/1|2035/1/1|102|1|system|2015/3/16|
40124|Varsatel(CTA)|1|5|0|0|40124|正常|1999/1/1|2035/1/1|102|1|system|2015/3/16|
40125|Velosolution(CTA)|1|5|0|0|40125|正常|1999/1/1|2035/1/1|100|1|system|2015/3/16|
40127|Verizon(CTA)|1|5|0|0|40127|正常|1999/1/1|2035/1/1|102|1|system|2015/3/16|
255|ST. VINCENT IS.C|1|1|0|0|SVI01|正常|1999/1/1|2035/1/1|227|1|system|2007/9/13 7:58:55|
256|SLOVAK TELECOM|1|1|0|0|SVK01|正常|1999/1/1|2035/1/1|90|1|system|2007/9/13 7:58:55|
257|SLOVENIA TELECOM|1|1|0|0|SVN01|正常|1999/1/1|2035/1/1|91|1|system|2007/9/13 7:58:55|
258|SWAZILAND SPTC|1|1|0|0|SWA01|正常|1999/1/1|2035/1/1|176|1|system|2007/9/13 7:58:55|
260|SWEDEN TELE2|1|1|0|0|SWE02|正常|1999/1/1|2035/1/1|94|0|system|2007/9/13 7:58:55|
261|SWEDEN TERACOM AB|1|1|0|0|SWE03|正常|1999/1/1|2035/1/1|94|0|system|2007/9/13 7:58:55|
262|SWITZERLAND SWISSCOM|1|1|0|0|SWI01|正常|1999/1/1|2035/1/1|95|1|system|2007/9/13 7:58:55|
4884|SmarTone Mobile Communications Limited|1|1|0|0|HKG68|正常|2018/12/3|2035/1/1|9|0|admin|2018/12/3 18:26:51|
4847|MUNI S.A.|1|1|0|0|EGN02|正常|2018/6/6|2035/1/1|145|0|admin|2018/6/7 9:04:15|
4751|Protel S.A.L.(offshore)|1|3|0|0|LEB02|正常|2017/8/18|2035/1/1|23|0|admin|2017/8/21 15:27:22|
294|U.S.A. INFONET(PS/CS)|1|1|0|0|USA07|正常|1999/1/1|2035/1/1|102|0|system|2007/9/13 7:58:55|
295|U.S.A. GRAPHNET(PS/TG/TX)|1|1|0|0|USA08|正常|1999/1/1|2035/1/1|102|0|system|2007/9/13 7:58:55|
296|U.S.A. ADP(PS)|1|1|0|0|USA09|正常|1999/1/1|2035/1/1|102|0|system|2007/9/13 7:58:55|
297|U.S.A. ITXC|1|1|0|0|USA10|正常|1999/1/1|2035/1/1|102|0|system|2007/9/13 7:58:55|
298|U.S.A. AT CONNECT|1|1|0|0|USA11|正常|1999/1/1|2035/1/1|102|0|system|2007/9/13 7:58:55|
299|U.S.A. KDD AMERICA(PS)|1|1|0|0|USA12|正常|1999/1/1|2035/1/1|102|0|system|2007/9/13 7:58:55|
300|U.S.A. SNETC(PS)|1|1|0|0|USA13|正常|1999/1/1|2035/1/1|102|0|system|2007/9/13 7:58:55|
301|U.S.A BELL ATLANTIC(PS)|1|1|0|0|USA14|正常|1999/1/1|2035/1/1|102|0|system|2007/9/13 7:58:55|
302|U.S.A BELLSOUTH(PS)|1|1|0|0|USA15|正常|1999/1/1|2035/1/1|102|0|system|2007/9/13 7:58:55|
303|U.S.A AMERITECH(PS)|1|1|0|0|USA16|正常|1999/1/1|2035/1/1|102|0|system|2007/9/13 7:58:55|
304|U.S.A NYNEX(PS)|1|1|0|0|USA17|正常|1999/1/1|2035/1/1|102|0|system|2007/9/13 7:58:55|
305|U.S.A PACIFIC TELESIS(PS)|1|1|0|0|USA18|正常|1999/1/1|2035/1/1|102|0|system|2007/9/13 7:58:55|
306|U.S.A SOUTHWESTERN BELL(PS)|1|1|0|0|USA19|正常|1999/1/1|2035/1/1|102|0|system|2007/9/13 7:58:55|
307|U.S.A U.S.WESTINC(PS)|1|1|0|0|USA20|正常|1999/1/1|2035/1/1|102|0|system|2007/9/13 7:58:55|
